ISIN,DESCRIPTION,Par Value,PRICE,MARKET_VALUE,WEIGHT,ISSUE_DT,MATURITY,BICS_LEVEL_1_SECTOR_NAME,AMT_ISSUED,AMT_OUTSTANDING,CRNCY,CNTRY_OF_RISK,DEBT_EBITDA,CUR_EV_COMPONENT,EV_TO_T12M_EBITDA,EBITDA_TO_INTEREST_EXPN,BB_1YR_DEFAULT_PROB,RSK_BB_IMPLIED_CDS_SPREAD,GUARANTOR,INVESTMENT_GRADE,DUR_MID,CNVX_MID,YAS_YLD_SPREAD,YAS_OAS_SPRD,Z_SPRD_MID
US20030NCS80,CMCSA 3.95 10/15/25,3000000,100.07399,3024274,0.059614922,10/5/2018,10/15/2025,Communications,3000000000,3000000000,USD,US,2.192168808,64407,7.850477419,9.155541154,0.000110469,117,1,1,5.885268772,0.389434729,111.2822,103.5821634,105.7515812
US20030NCL38,CMCSA 4.6 10/15/38,3000000,99.912,3023044,0.059590677,10/5/2018,10/15/2038,Communications,3000000000,3000000000,USD,US,2.192168808,64407,7.850477419,9.155541154,0.000110469,117,1,1,12.89913321,2.100123714,145.5364,158.0935088,159.5063965
US42824CAG42,HPE 3.6 10/15/20,2997450,99.952,3013097,0.0593946,12/30/2016,10/15/2020,Technology,2997450000,2997450000,USD,US,1.429330709,7296,6.539636897,11.00598802,0.000499542,111,0,1,1.783701717,0.039881645,81.3967,62.36904151,68.66627891
US404280BT50,HSBC 4.583 06/19/29,3000000,97.978,3005411,0.059243092,6/19/2018,6/19/2029,Financials,3000000000,3000000000,USD,GB,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,0.000925447,90,0,1,7.622858275,0.677706715,195.984,190.4560324,193.3037571
US92343VEA89,VZ 4 ? 08/10/33,3000000,98.598,3003690,0.059209168,8/10/2017,8/10/2033,Communications,3000000000,3000000000,USD,US,2.303156638,111996,7.569338118,9.37418128,2.05888E-05,84,0,1,10.6943966,1.385890064,172.3581,164.8126159,162.7761198
US126650DC17,CVS 3.35 03/09/21,3000000,99.163,3000853,0.059153244,3/9/2018,3/9/2021,Health Care,3000000000,3000000000,USD,US,1.674488425,21198,12.14098887,11.29566855,0.000289063,107,0,1,2.154630942,0.056232414,98.7388,86.50138546,86.64151183
US06051GFH74,BAC 4.2 08/26/24,3000000,98.711,2998430,0.059105482,8/26/2014,8/26/2024,Financials,3000000000,3000000000,USD,US,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,0.000156814,58,0,1,5.061667135,0.289527095,164.9427,153.9451429,154.2333936
US931142EC31,WMT 4.05 06/29/48,3000000,98.072,2997848,0.059094009,6/27/2018,6/29/2048,Consumer Staples,3000000000,3000000000,USD,US,1.275205057,55555,11.20977746,13.29012876,3.14026E-06,54,0,1,17.03851788,3.969286067,101.7268,115.3200188,116.1437004
US00206RDR03,T 5 ? 03/01/37,3000000,98.336,2994268,0.05902344,2/9/2017,3/1/2037,Communications,3000000000,3000000000,USD,US,3.371941808,175884,8.954888819,7.196190476,0.00016571,127,0,1,11.71710474,1.763132097,222.6781,236.9439074,237.4865674
US404280AV16,HSBC 3.4 03/08/21,3000000,98.9,2993633,0.059010923,3/8/2016,3/8/2021,Financials,3000000000,3000000000,USD,GB,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,0.000925447,90,0,1,2.150618859,0.056007347,108.8315,96.58577,96.72282231
US6174468C63,MS 4 07/23/25,3000000,98.241,2993564,0.059009563,7/23/2015,7/23/2025,Financials,3000000000,3000000000,USD,US,4.67957934,115350,8.818606217,3.133754608,0.000944346,134,0,1,5.774215692,0.377436604,138.3854,140.5548589,140.7987467
US00206RGQ92,T 4.3 02/15/30,3144026,93.816,2993537,0.05900903,11/23/2018,2/15/2030,Communications,3144026000,3144026000,USD,US,3.371941808,175884,8.954888819,7.196190476,0.00016571,127,0,1,8.775101851,0.89872135,209.8103,203.977517,203.9962632
US037833AR12,AAPL 2.85 05/06/21,3000000,99.303,2987640,0.058892788,5/6/2014,5/6/2021,Technology,3000000000,3000000000,USD,US,-1.503304113,-122617,11.62300632,25.24722222,1.4094E-05,64,0,1,2.324907363,0.064642147,36.0282,23.97778435,24.24669664
US606822AD62,MUFG 3.85 03/01/26,3000000,98.466,2986385,0.058868049,3/1/2016,3/1/2026,Financials,3000000000,3000000000,USD,JP,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,0.006601861,63,0,1,6.290033353,0.445811142,121.2497,122.6705881,122.801581
US40573LAW63,CI 4.9 12/15/48,3000000,98.355,2985359,0.058847824,9/17/2018,12/15/2048,Health Care,3000000000,3000000000,USD,US,-0.198280593,-1054,9.801799497,17.19341564,0.000161329,95,0,1,15.73514401,3.506570557,185.1422,199.1578425,199.8913445
US38141GVM31,GS 4 03/03/24,3000000,98.338,2983140,0.058804083,3/3/2014,3/3/2024,Financials,3000000000,3000000000,USD,US,2.290809947,78644,5.701179838,2.206561242,0.00158664,141,0,1,4.705674631,0.249696976,158.4528,147.8584535,147.9671926
US46625HJE18,JPM 3 ? 09/23/22,3000000,98.481,2975826,0.058659909,9/24/2012,9/23/2022,Financials,3000000000,3000000000,USD,US,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,7.11342E-05,54,0,1,3.556193298,0.143996576,90.0215,78.84884073,78.96698937
US92826CAB81,V 2.2 12/14/20,3000000,98.087,2975243,0.058648416,12/14/2015,12/14/2020,Financials,3000000000,3000000000,USD,US,0.059192888,6309,22.86734355,22.16830065,1.50046E-08,44,0,1,1.967252047,0.04741032,37.5138,23.76696559,24.44735583
US00287YAL39,ABBV 2.9 11/06/22,3070500,96.435,2969941,0.058543903,8/5/2013,11/6/2022,Health Care,3070500000,3070500000,USD,US,2.153778261,31723,14.1337516,9.646086957,0.000139455,93,0,1,3.695603865,0.153682292,112.164,101.0700325,101.2223038
US06051GHF90,BAC 3.55 03/05/24,3000000,98.029,2969566,0.058536511,3/5/2018,3/5/2024,Financials,3000000000,3000000000,USD,US,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,0.000156814,58,0,1,3.919682256,0.17395339,130.5224,112.8881203,120.0349747
US38141GGM06,GS 6 ? 02/01/41,2500000,116.464,2968458,0.058514669,1/28/2011,2/1/2041,Financials,2500000000,2500000000,USD,US,2.290809947,78644,5.701179838,2.206561242,0.00158664,141,0,1,12.7697756,2.211886483,185.0752,199.6870834,199.3227762
US61746BDQ68,MS 3 ? 04/29/24,3000000,98.451,2967415,0.05849411,4/28/2014,4/29/2024,Financials,3000000000,3000000000,USD,US,4.67957934,115350,8.818606217,3.133754608,0.000944346,134,0,1,4.877013999,0.266338677,139.673,128.9144651,129.1613555
US037833BS85,AAPL 2 ? 02/23/21,3000000,98.141,2964668,0.05843996,2/23/2016,2/23/2021,Technology,3000000000,3000000000,USD,US,-1.503304113,-122617,11.62300632,25.24722222,1.4094E-05,64,0,1,2.135999522,0.055393557,31.8161,18.31826978,18.81619842
US61746BDZ67,MS 3 ? 01/27/26,3000000,97.201,2959624,0.058340532,1/27/2016,1/27/2026,Financials,3000000000,3000000000,USD,US,4.67957934,115350,8.818606217,3.133754608,0.000944346,134,0,1,6.183711314,0.432113949,141.3879,142.7763438,142.9845909
US46625HJY71,JPM 3 ? 09/10/24,3000000,97.541,2955938,0.058267873,9/10/2014,9/10/2024,Financials,3000000000,3000000000,USD,US,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,7.11342E-05,54,0,1,5.142215419,0.297083277,151.987,140.6824929,141.1265409
US913017CY37,UTX 4 ? 11/16/28,3000000,98.043,2950228,0.058155317,8/16/2018,11/16/2028,Industrials,3000000000,3000000000,USD,US,2.38976234,28413,12.85936995,10.63126844,1.70073E-05,53,0,1,8.19676263,0.76530239,147.2469,142.1120991,143.6602178
US404280AW98,HSBC 4.3 03/08/26,3000000,97.188,2949323,0.058137478,3/8/2016,3/8/2026,Financials,3000000000,3000000000,USD,GB,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,0.000925447,90,0,1,6.20538521,0.435636842,186.2645,187.6993831,187.7789117
US22546QAP28,CS 3 ? 09/09/24,3000000,97.135,2942144,0.057995964,9/9/2014,9/9/2024,Financials,3000000000,3000000000,USD,CH,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,0.000421815,48,0,1,5.172257881,0.299625037,141.7182,130.4257254,130.8531346
US61761JVL06,MS 3.7 10/23/24,3000000,97.284,2933628,0.057828096,10/23/2014,10/23/2024,Financials,3000000000,3000000000,USD,US,4.67957934,115350,8.818606217,3.133754608,0.000944346,134,0,1,5.284406507,0.311568134,145.6453,134.3177559,134.7925645
US694308GE15,PCG 6.05 03/01/34,3000000,96.084,2933441,0.057824409,3/23/2004,3/1/2034,Utilities,3000000000,3000000000,USD,US,5.865554156,18887,#N/A N/A,6.561003421,0.00372339,140,0,1,9.862051185,1.239043955,332.5805,350.8884882,349.0546288
US594918BJ27,MSFT 3 ? 11/03/25,3000000,97.361,2930986,0.057776016,11/3/2015,11/3/2025,Technology,3000000000,3000000000,USD,US,-1.001002004,-47952,17.33486974,16.58214416,4.71824E-06,54,0,1,6.217401208,0.42863479,62.9755,62.85201502,64.82459464
US61744YAP34,MS 3.772 01/24/29,3000000,95.744,2915698,0.057474657,1/23/2018,1/24/2029,Financials,3000000000,3000000000,USD,US,4.67957934,115350,8.818606217,3.133754608,0.000944346,134,0,1,7.64127733,0.664696002,148.1454,143.5672311,146.0858242
US00507UAR23,AGN 3.45 03/15/22,2940478,98.043,2907449,0.057312051,3/12/2015,3/15/2022,Health Care,3000000000,2940478000,USD,US,2.911585961,22386.6,14.08535077,1.321102592,8.4089E-05,84,1,1,3.077525084,0.109136811,132.69,119.5164745,121.2163697
US00507UAP66,AGN 3 03/12/20,2901525,99.269,2902076,0.057206138,3/12/2015,3/12/2020,Health Care,3500000000,2756747000,USD,US,2.911585961,22386.6,14.08535077,1.321102592,8.4089E-05,84,1,1,1.222289064,0.020497571,78.6046,50.31640766,67.33798633
US949746SA05,WFC 2.1 07/26/21,3000000,95.902,2900860,0.057182168,7/25/2016,7/26/2021,Financials,3000000000,3000000000,USD,US,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,9.85096E-05,56,0,1,2.537614856,0.075645018,95.206,83.90447119,84.03166139
US92857WBK53,VOD 4 ? 05/30/28,3000000,96.346,2894755,0.057061825,5/30/2018,5/30/2028,Communications,3000000000,3000000000,USD,GB,2.127699993,31168,7.570627891,12.2312812,0.000326406,105,0,1,7.798995142,0.691804713,196.1613,193.3923863,193.6055237
US03523TBP21,ABIBB 2 ? 07/15/22,3000000,95.301,2889655,0.056961293,7/16/2012,7/15/2022,Consumer Staples,3000000000,3000000000,USD,BE,4.845808516,116075,14.32056293,4.967083913,0.000151505,90,1,1,3.411954757,0.132373776,114.2391,103.2835953,103.3118504
US61746BEF94,MS 3 ? 01/20/27,3000000,94.888,2889536,0.056958948,1/20/2017,1/20/2027,Financials,3000000000,3000000000,USD,US,4.67957934,115350,8.818606217,3.133754608,0.000944346,134,0,1,6.955040608,0.546196019,145.3964,144.9067587,145.2728732
US38141GWB66,GS 3.85 01/26/27,3000000,94.863,2889524,0.056958711,1/26/2017,1/26/2027,Financials,3000000000,3000000000,USD,US,2.290809947,78644,5.701179838,2.206561242,0.00158664,141,0,1,6.907162106,0.540397684,171.0273,166.5547828,170.863409
US61744YAK47,MS 3.591 07/22/28,3000000,94.364,2872815,0.056629341,7/24/2017,7/22/2028,Financials,3000000000,3000000000,USD,US,4.67957934,115350,8.818606217,3.133754608,0.000944346,134,0,1,7.329575668,0.607439839,148.6318,146.648578,147.6195172
US95000U2A01,WFC 3.584 05/22/28,3000000,95.239,2863143,0.056438685,5/22/2017,5/22/2028,Financials,3000000000,3000000000,USD,US,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,9.85096E-05,56,0,1,7.308694293,0.59630854,134.8916,134.1409747,134.2155308
US36962G3P70,GE 5 ? 01/14/38,2937734,94.977,2861126,0.056398926,1/14/2008,1/14/2038,Industrials,6350000000,2937734000,USD,US,4.193735676,71671,#N/A N/A,-1.326189611,0.010987355,185,0,1,11.23595589,1.693038121,316.8568,332.2961814,331.721426
US404280AH22,HSBC 6 ? 09/15/37,2500000,112.816,2859671,0.056370245,9/12/2007,9/15/2037,Financials,2500000000,2500000000,USD,GB,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,0.000925447,90,0,1,11.41416395,1.71568642,224.6924,240.3707793,239.6031946
US68389XBJ37,ORCL 4 07/15/46,3000000,93.334,2849020,0.05616029,7/7/2016,7/15/2046,Technology,3000000000,3000000000,USD,US,-0.115222235,-1468,11.16808829,8.13037037,3.69399E-05,74,0,1,16.26647851,3.57359573,127.0793,140.636308,141.2046397
US38141EA588,GS 5 ? 03/15/20,2750000,102.118,2843966,0.056060665,3/8/2010,3/15/2020,Financials,2750000000,2750000000,USD,US,2.290809947,78644,5.701179838,2.206561242,0.00158664,141,0,1,1.214402288,0.020388197,82.1475,55.43687683,70.92237121
US037833AL42,AAPL 3.85 05/04/43,3000000,93.965,2831142,0.055807877,5/3/2013,5/4/2043,Technology,3000000000,3000000000,USD,US,-1.503304113,-122617,11.62300632,25.24722222,1.4094E-05,64,0,1,15.66871041,3.158183742,110.3317,124.2349756,123.9631938
US92857WBM10,VOD 5 ? 05/30/48,3000000,94.006,2825430,0.055695281,5/30/2018,5/30/2048,Communications,3000000000,3000000000,USD,GB,2.127699993,31168,7.570627891,12.2312812,0.000326406,105,0,1,14.85724618,3.156729849,250.6708,265.9071258,265.6382869
US46625HHU77,JPM 4 ? 10/15/20,2750000,101.253,2802963,0.055252408,10/21/2010,10/15/2020,Financials,2750000000,2750000000,USD,US,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,7.11342E-05,54,0,1,1.775053987,0.039663421,73.1082,56.6450468,60.37893134
US931142EE96,WMT 3.7 06/26/28,2750000,100.028,2797406,0.055142868,6/27/2018,6/26/2028,Consumer Staples,2750000000,2750000000,USD,US,1.275205057,55555,11.20977746,13.29012876,3.14026E-06,54,0,1,7.984222087,0.729834006,79.6172,74.85942278,76.72745317
US931142EK56,WMT 3.4 06/26/23,2750000,100.13601,2796595,0.055126881,6/27/2018,6/26/2023,Consumer Staples,2750000000,2750000000,USD,US,1.275205057,55555,11.20977746,13.29012876,3.14026E-06,54,0,1,4.102834535,0.192080462,59.6348,48.06044741,49.30281927
US61761J3R84,MS 3 ? 07/27/26,3000000,91.994,2794976,0.055094967,7/25/2016,7/27/2026,Financials,3000000000,3000000000,USD,US,4.67957934,115350,8.818606217,3.133754608,0.000944346,134,0,1,6.713799499,0.50222361,143.4259,144.0923699,144.2188753
US002824BD12,ABT 2.9 11/30/21,2850000,97.967,2794815,0.055091794,11/22/2016,11/30/2021,Health Care,2850000000,2850000000,USD,US,2.09913454,16201,21.85079711,6.259955752,3.15617E-06,44,0,1,2.854666442,0.094194805,83.8597,72.33258441,73.13311999
US68389XBM65,ORCL 2.65 07/15/26,3000000,91.942,2790723,0.055011132,7/7/2016,7/15/2026,Technology,3000000000,3000000000,USD,US,-0.115222235,-1468,11.16808829,8.13037037,3.69399E-05,74,0,1,6.806803447,0.512563303,96.8262,96.93334112,97.6545619
US126650CL25,CVS 3 ? 07/20/25,2828067,96.798,2780739,0.054814326,7/20/2015,7/20/2025,Health Care,3000000000,2828067000,USD,US,1.674488425,21198,12.14098887,11.29566855,0.000289063,107,0,1,5.781561924,0.3773568,152.2035,152.8328076,154.6061461
US172967KY63,C 3.2 10/21/26,3000000,91.824,2768320,0.054569521,10/21/2016,10/21/2026,Financials,3000000000,3000000000,USD,US,2.838339901,155880,6.766516687,2.599564085,0.000990965,70,0,1,6.926641766,0.531270635,153.0057,152.5600658,153.3584317
US172967EW71,C 8 ? 07/15/39,1936000,139.654,2767932,0.054561872,7/23/2009,7/15/2039,Financials,2500000000,1936000000,USD,US,2.838339901,155880,6.766516687,2.599564085,0.000990965,70,0,1,11.60443377,1.845268339,183.5936,198.7764094,198.4267187
US46625HRV41,JPM 2.95 10/01/26,3000000,91.571,2764584,0.054495876,7/21/2016,10/1/2026,Financials,3000000000,3000000000,USD,US,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,7.11342E-05,54,0,1,6.934823709,0.531191604,133.9096,133.6241809,134.2624514
US61747WAF68,MS 5 ? 01/25/21,2592072,104.058,2753978,0.054286809,1/25/2011,1/25/2021,Financials,2750000000,2592072000,USD,US,4.67957934,115350,8.818606217,3.133754608,0.000944346,134,0,1,1.981723918,0.049170037,92.6654,79.11620775,79.74331319
US126650CJ78,CVS 2.8 07/20/20,2750000,98.626,2742587,0.054062268,7/20/2015,7/20/2020,Health Care,2750000000,2750000000,USD,US,1.674488425,21198,12.14098887,11.29566855,0.000289063,107,0,1,1.558567698,0.031394433,89.219,68.31072805,77.20664943
US94988J5R41,WFC 3.55 08/14/23,2750000,98.528,2741519,0.054041215,8/14/2018,8/14/2023,Financials,2750000000,2750000000,USD,US,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,9.85096E-05,56,0,1,4.288952639,0.208043496,109.0435,97.75327234,98.63842381
US92343VCV45,VZ 4.272 01/15/36,2868704,93.805,2741030,0.054031576,8/20/2015,1/15/2036,Communications,2868704000,2868704000,USD,US,2.303156638,111996,7.569338118,9.37418128,2.05888E-05,84,0,1,11.90161212,1.756461622,164.6012,180.6408286,179.1652268
US00206RCL42,T 2.45 06/30/20,2750441,98.402,2736813,0.05394845,5/4/2015,6/30/2020,Communications,3000000000,2750441000,USD,US,3.371941808,175884,8.954888819,7.196190476,0.00016571,127,0,1,1.508042513,0.029674697,64.7108,42.7298735,52.64037115
US11134LAB53,AVGO 2 ? 01/15/20,2748899,98.5,2734324,0.053899387,2/14/2018,1/15/2020,Technology,2748899000,2748899000,USD,US,1.35687121,13201,11.33654817,14.67515924,8.56165E-05,84,1,1,1.068384367,0.016288306,96.5699,65.85478314,85.02927509
US94974BGM63,WFC 2.6 07/22/20,2750000,98.41,2734081,0.053894596,7/22/2015,7/22/2020,Financials,2750000000,2750000000,USD,US,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,9.85096E-05,56,0,1,1.566959381,0.031677373,82.9783,62.60696305,70.94824207
US369604BD45,GE 2.7 10/09/22,3000000,90.628,2733015,0.053873583,10/9/2012,10/9/2022,Industrials,3000000000,3000000000,USD,US,4.193735676,71671,#N/A N/A,-1.326189611,0.010987355,185,0,1,3.626081572,0.146103774,268.776,257.7349308,257.8200202
US82481LAD10,SHPLN 3.2 09/23/26,3000000,90.372,2732227,0.05385805,9/23/2016,9/23/2026,Health Care,3000000000,3000000000,USD,US,2.270867676,15153.5,12.28634707,8.15235792,4.82311E-05,75,1,1,6.840076967,0.518679955,175.0502,174.9232503,175.5139936
US61744YAQ17,MS 3.737 04/24/24,2750000,98.576,2724542,0.053706562,4/24/2018,4/24/2024,Financials,2750000000,2750000000,USD,US,4.67957934,115350,8.818606217,3.133754608,0.000944346,134,0,1,4.041808211,0.184097251,135.3305,118.2959042,124.8834033
US46625HJH49,JPM 3.2 01/25/23,2750000,97.692,2720019,0.053617404,1/25/2013,1/25/2023,Financials,2750000000,2750000000,USD,US,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,7.11342E-05,54,0,1,3.836658643,0.167218615,101.5003,90.62374191,90.76189717
US055451AV01,BHP 5 09/30/43,2500000,107.346,2708650,0.053393297,9/30/2013,9/30/2043,Materials,2500000000,2500000000,USD,AU,0.487604413,15994,6.78057494,21.42274052,1.10214E-05,70,1,1,14.73897335,2.902276556,132.7933,147.2359181,146.8286808
US375558BF95,GILD 3.65 03/01/26,2750000,97.423,2707293,0.053366548,9/14/2015,3/1/2026,Health Care,2750000000,2750000000,USD,US,-0.318542448,-3381,8.925449838,13.78354204,5.32884E-05,77,0,1,6.328754043,0.449790681,114.8067,114.4422449,116.3723532
US949746RS22,WFC 2 ? 03/04/21,2750000,97.434,2698150,0.053186319,3/4/2016,3/4/2021,Financials,2750000000,2750000000,USD,US,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,9.85096E-05,56,0,1,2.160209392,0.056268165,92.7238,80.39654431,80.58209501
US172967LD18,C 3.887 01/10/28,2750000,96.223,2691265,0.053050601,1/10/2017,1/10/2028,Financials,2750000000,2750000000,USD,US,2.838339901,155880,6.766516687,2.599564085,0.000990965,70,0,1,6.862682683,0.535089954,155.3577,155.1533222,155.2894817
US46625HRY89,JPM 3.782 02/01/28,2750000,96.384,2688406,0.052994244,2/1/2017,2/1/2028,Financials,2750000000,2750000000,USD,US,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,7.11342E-05,54,0,1,6.951412076,0.546944972,142.205,141.3000591,141.9383426
US822582BD31,RDSALN 3 ? 05/11/25,2750000,97.31,2683721,0.052901893,5/11/2015,5/11/2025,Energy,2750000000,2750000000,USD,NL,1.173804553,63219,6.804769723,14.75725407,4.59785E-05,52,1,1,5.810405254,0.374495055,80.7724,83.12601639,83.344006
US594918BP86,MSFT 1.55 08/08/21,2750000,96.376,2665022,0.052533296,8/8/2016,8/8/2021,Technology,2750000000,2750000000,USD,US,-1.001002004,-47952,17.33486974,16.58214416,4.71824E-06,54,0,1,2.591472283,0.078810195,19.7259,8.165158662,8.341970534
US172967KB60,C 2.65 10/26/20,2700000,98.257,2662082,0.052475342,10/26/2015,10/26/2020,Financials,2700000000,2700000000,USD,US,2.838339901,155880,6.766516687,2.599564085,0.000990965,70,0,1,1.827374586,0.041478824,81.1488,65.39880161,68.41550432
US00206RBK77,T 4.35 06/15/45,3043810,85.224,2659156,0.052417664,6/18/2013,6/15/2045,Communications,3043810000,3043810000,USD,US,3.371941808,175884,8.954888819,7.196190476,0.00016571,127,0,1,14.69624075,3.004576864,224.4845,238.6332152,238.787714
US023135BF28,AMZN 3 ? 08/22/37,2712771,96.345,2645739,0.052153186,6/6/2018,8/22/2037,Consumer Discretionary,2712771000,2712771000,USD,US,0.558252427,14145,39.21430263,18.37735849,1.17358E-05,78,0,1,13.19777741,2.144475322,99.8015,112.8545366,113.5302491
US949746RF01,WFC 5.606 01/15/44,2399634,107.737,2640224,0.052044474,2/4/2014,1/15/2044,Financials,2399634000,2399634000,USD,US,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,9.85096E-05,56,0,1,13.88987388,2.67294502,190.1125,204.922575,204.4887677
US68389XBN49,ORCL 3 ? 11/15/27,2750000,95.322,2628058,0.051804656,11/9/2017,11/15/2027,Technology,2750000000,2750000000,USD,US,-0.115222235,-1468,11.16808829,8.13037037,3.69399E-05,74,0,1,7.761774405,0.671099425,96.6884,93.63701578,94.91694212
US00206RCT77,T 4 ? 02/17/26,2650000,97.059,2606983,0.051389222,2/9/2016,2/17/2026,Communications,2650000000,2650000000,USD,US,3.371941808,175884,8.954888819,7.196190476,0.00016571,127,0,1,6.184426687,0.432704306,168.7317,168.3120067,170.1026956
US61747WAL37,MS 5 ? 07/28/21,2450000,104.179,2602543,0.051301701,7/28/2011,7/28/2021,Financials,2500000000,2450000000,USD,US,4.67957934,115350,8.818606217,3.133754608,0.000944346,134,0,1,2.433940994,0.071817543,98.5817,87.09912161,87.37197787
US172967FT34,C 4 ? 01/14/22,2500000,101.852,2592550,0.051104717,11/1/2011,1/14/2022,Financials,2500000000,2500000000,USD,US,2.838339901,155880,6.766516687,2.599564085,0.000990965,70,0,1,2.863340827,0.096866289,110.4213,97.95137277,98.24064879
US404280AK50,HSBC 5.1 04/05/21,2500000,102.537,2587154,0.05099835,4/5/2011,4/5/2021,Financials,2500000000,2500000000,USD,GB,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,0.000925447,90,0,1,2.189082775,0.058252863,109.9204,97.46558075,97.79091355
US594918BZ68,MSFT 4.1 02/06/37,2500000,101.896,2583275,0.050921887,2/6/2017,2/6/2037,Technology,2500000000,2500000000,USD,US,-1.001002004,-47952,17.33486974,16.58214416,4.71824E-06,54,0,1,12.60524607,1.949439976,79.6374,92.98477042,93.85523672
US46625HHS22,JPM 4.4 07/22/20,2500000,101.508,2580478,0.050866752,7/22/2010,7/22/2020,Financials,2500000000,2500000000,USD,US,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,7.11342E-05,54,0,1,1.542590495,0.031140692,63.1308,42.71568933,51.14053498
US17275RAH57,CSCO 4.45 01/15/20,2500000,101.379,2579902,0.050855398,11/17/2009,1/15/2020,Technology,2500000000,2500000000,USD,US,-1.085756185,-17029,11.83560425,15.37751856,6.70798E-06,57,0,1,1.0540431,0.016134125,33.4647,2.900305216,21.92230327
US94974BEV80,WFC 4.6 04/01/21,2500000,101.89,2569931,0.050658848,3/29/2011,4/1/2021,Financials,2500000000,2500000000,USD,US,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,9.85096E-05,56,0,1,2.188606186,0.058172103,97.104,84.62676242,84.92396321
